objID,ra,dec,l,b,psfMag_u,psfMag_r,psfMag_i,psfMag_g,psfMag_z,psfMagErr_u,psfMagErr_r,psfMagErr_i,psfMagErr_g,psfMagErr_z,extinction_u,extinction_r,extinction_i,extinction_g,extinction_z,specObjID,loggadop,loggadopunc,fehadop,fehadopunc,elodiervfinal,elodiervfinalerr,SNR
1237678598069814138,312.747998317341,2.17189773428189,49.6842763672663,-25.2071582680054,19.8194,17.2764,16.99966,18.04089,16.84044,0.03828875,0.01081076,0.01453093,0.01096356,0.02130513,0.4793065,0.2583665,0.191994,0.3734724,0.1428083,3169448169113151488,3.385849,0.311772,-0.8988559,0.09490734,-44.57692,2.214767,27.35317
1237678598070076006,313.418902003333,2.33852812386953,50.2305596859584,-25.6907509662144,17.76624,15.88012,15.61519,16.49775,15.45345,0.01655756,0.008788264,0.01200085,0.01787279,0.01616506,0.4883238,0.2632272,0.195606,0.3804986,0.1454949,3169428377903851520,2.359272,0.07433754,-2.265102,0.008966921,-274.8678,2.254909,59.78242
1237678598606618995,312.631787290445,2.59944477857584,50.0193944781031,-24.8845102641649,17.53045,15.09078,14.85274,15.85291,14.66445,0.01699455,0.0119314,0.01678906,0.006541657,0.01851782,0.4866692,0.2623353,0.1949432,0.3792094,0.1450019,3169549049304999936,3.277309,0.06587617,-0.7592646,0.01701379,-24.01789,0.8733102,74.88432
1237678598606881034,313.224220470874,2.80152608349647,50.5529001016707,-25.2814501256905,17.30984,16.08486,16.12526,16.02489,16.15927,0.02255137,0.02302625,0.01045708,0.0101322,0.01802796,0.4330197,0.2334159,0.173453,0.337406,0.1290172,3169573238560811008,3.073912,0.1997884,-1.694032,0.0179,-159.7392,1.931414,63.06722
1237678598607077570,313.619727555175,2.6597870140122,50.6508726120148,-25.691742355509,17.875,14.88658,14.48885,15.78219,14.24889,0.02893888,0.01017187,0.01495618,0.01231544,0.02067907,0.4776307,0.2574631,0.1913227,0.3721666,0.1423089,3169583409043367936,1.742074,0.09211731,-1.208902,0.03155087,17.11974,0.8438041,78.88431
1237678600217821490,327.820712391587,13.178601878154,69.7974481540369,-30.555183620323,19.02321,17.38452,17.25002,17.77207,17.13069,0.02789132,0.01565727,0.02564149,0.02029398,0.01920613,0.6218752,0.335217,0.2491022,0.484561,0.1852863,825406989411575808,2.526296,0.247414,-1.274384,0.05977529,-202.573,2.63609,34.78825
1237678600219066768,330.72206621182,13.6538563693087,72.4963718210945,-32.2537500853054,19.95726,18.56081,18.5192,18.71975,18.54778,0.04608865,0.01555639,0.01671388,0.01851789,0.03427762,0.2959718,0.1595413,0.1185563,0.2306193,0.08818411,826565050318743552,2.314361,0.6629009,-1.739676,0.05380458,-159.8611,16.18913,10.58956
1237678618470908208,312.803613177866,1.20369525800572,48.7997198902727,-25.757529317637,18.77127,17.36481,17.41331,17.41948,17.39245,0.02254426,0.008150338,0.01477371,0.008729369,0.02532883,0.4795879,0.2585181,0.1921067,0.3736916,0.1428921,3169465761299195904,3.245564,0.2004193,-1.41573,0.05175616,-382.4463,4.956121,27.35064
1237678618470973772,312.908227746458,1.2105320775759,48.8662555769259,-25.8435394140285,17.92784,16.21667,15.97378,16.76047,15.87128,0.01807822,0.01109354,0.01745103,0.009389252,0.01776082,0.4761734,0.2566776,0.1907389,0.3710311,0.1418747,3169444595700361216,3.434574,0.1389554,-1.759,0.01735931,-149.7986,2.312636,51.37425
1237678618471039419,313.128916076858,1.17204106712679,48.9565643813326,-26.0522729623821,16.99071,15.01465,14.71766,15.67102,14.56118,0.01747087,0.007739585,0.01142816,0.01500408,0.01217793,0.4281019,0.230765,0.1714831,0.3335741,0.127552,3169433600584083456,2.543221,0.0241064,-2.363005,0.02512916,-101.7734,1.642666,75.53429
1237678618471104754,313.246239482986,1.29484614414406,49.1411637829236,-26.0889371784206,17.74062,15.71331,15.416,16.33788,15.22529,0.0196991,0.007555528,0.009640827,0.0152336,0.01795518,0.4140752,0.223204,0.1658645,0.3226446,0.1233727,3169421780834084864,2.166063,0.1087531,-2.203683,0.04526544,-316.0579,2.434928,61.22815
1237678618471170900,313.401467556179,1.26740099874737,49.20479173548,-26.2358233142509,19.3617,17.75543,17.72291,18.2093,17.56602,0.03062761,0.04213393,0.09648021,0.02206332,0.1317343,0.3847726,0.2074087,0.1541269,0.2998122,0.1146421,3169424529613154304,3.192269,0.2365829,-1.002963,0.07796124,-1.44702,2.745917,28.79074
1237678619544519064,312.490099390879,2.07337915078604,49.4430183224938,-25.0385969727239,17.81568,15.42935,15.15376,16.17334,14.99456,0.01936353,0.007868647,0.009217001,0.009250031,0.01282552,0.4574178,0.2465675,0.1832261,0.3564169,0.1362866,3169452842037569536,3.462357,0.09203172,-0.711746,0.006985325,4.621606,0.9773403,69.0846
1237678619544519684,312.462144115462,2.06233716750567,49.4165660334624,-25.0204880046994,20.16022,17.89464,17.62622,18.58834,17.47952,0.04101564,0.009057099,0.01041165,0.01108276,0.01686517,0.461958,0.2490149,0.1850448,0.3599545,0.1376393,3169455041060825088,3.182078,0.2636727,-0.8483224,0.05390819,-110.2354,4.437265,16.29851
1237678619544584722,312.67281396805,1.95986604326438,49.4409589671344,-25.2535971925126,19.42745,17.71866,17.57784,18.12549,17.49978,0.03331512,0.01149351,0.01189091,0.01105909,0.0171618,0.4628581,0.2495001,0.1854053,0.3606559,0.1379075,3169448443991058432,3.330688,0.3744267,-1.584938,0.107799,39.59782,6.248227,21.49858
1237678619544650618,312.748929098165,2.12472770378038,49.6403420883765,-25.2325767977765,19.35167,17.73863,17.5117,18.25908,17.33167,0.02765526,0.008306234,0.01177946,0.008646243,0.015607,0.4663662,0.2513911,0.1868105,0.3633894,0.1389527,3169450917892220928,2.903403,0.2030576,-2.189958,0.06366829,-127.2351,6.541709,21.17565
1237678619544715663,312.913081961749,2.07752729422326,49.6905576585881,-25.3971286283789,16.96258,16.74933,14.39704,15.40461,14.21302,0.01474776,0.126285,0.01076766,0.009721825,0.01083359,0.4483865,0.2416993,0.1796085,0.3493797,0.1335957,3169436349363152896,2.173296,0.07207453,-1.430982,0.04356581,-87.10954,1.199226,81.26208
1237678619544912097,313.311950337132,2.16524451085927,50.0046380910773,-25.6908434211922,16.7982,15.573,15.51235,15.49209,15.48615,0.01653546,0.003115352,0.01135941,0.01273092,0.01308303,0.4557957,0.2456931,0.1825763,0.3551529,0.1358033,3169426453758502912,3.2415,0.2479224,-1.454305,0.02997044,47.35513,2.211563,55.61372
1237678619545043001,313.58637469677,2.03244775695357,50.0389277202039,-25.9939778050887,18.59316,17.21735,17.07202,17.59788,17.01931,0.02441755,0.01205799,0.00925681,0.01341445,0.02000895,0.4692498,0.2529455,0.1879656,0.3656363,0.1398119,3169426728636409856,3.442333,0.05768428,-1.30828,0.04275855,-135.646,4.408262,26.68937
1237678619545108832,313.830477211752,2.14974648198279,50.2927930417,-26.1397943136364,19.08142,17.40019,17.12311,17.94779,16.98952,0.03009612,0.0071777,0.009938764,0.01030711,0.01778052,0.4475503,0.2412485,0.1792735,0.3487282,0.1333466,3169414359130597376,2.624026,0.3618312,-2.652629,0.08236837,-311.0804,5.702003,25.09108
1237678619545239638,314.037907819967,2.19180387708803,50.4544593566218,-26.2937401996772,17.8702,15.73758,15.442,16.3955,15.25336,0.01553281,0.01127682,0.01124128,0.009676227,0.01594496,0.4600846,0.248005,0.1842943,0.3584948,0.1370811,3169419306932922368,2.591741,0.1166585,-1.314744,0.02806378,-229.4507,1.508194,61.01084
1237678619545239643,314.044758090336,2.10214059615164,50.3735124847706,-26.3468640436641,18.48421,16.46939,16.18155,17.10387,16.01308,0.01805917,0.011396,0.01137774,0.009914031,0.01634618,0.4523349,0.2438276,0.18119,0.3524563,0.1347721,3169414634008504320,2.583194,0.1036146,-1.565415,0.02924088,-324.7262,2.441981,43.47188
1237678620081521204,312.809909180213,2.40481198468054,49.9393759357617,-25.1380661246722,17.29965,15.93729,15.95236,15.96732,15.9151,0.01487738,0.01553164,0.009571784,0.01066823,0.01493125,0.4709015,0.2538358,0.1886272,0.3669233,0.140304,3169447619357337600,2.255418,0.3628621,-1.670556,0.08419836,-34.30052,2.423036,46.20835
1237678620081782962,313.311539502918,2.54623253142623,50.3637426458404,-25.4902052102548,17.57774,15.03186,14.71478,15.77682,14.57126,0.02466567,0.00828901,0.0105995,0.01714186,0.01638038,0.4489521,0.2420041,0.179835,0.3498204,0.1337642,3169571864171276288,3.152583,0.08308818,-0.6245688,0.03846371,-108.9104,1.080343,77.81981
1237678620081848972,313.445745397233,2.52790019846422,50.4248064209372,-25.613805282385,19.53624,17.99163,17.80981,18.4678,17.75373,0.0374162,0.01908066,0.02380208,0.01719023,0.02743754,0.4929771,0.2657355,0.19747,0.3841244,0.1468814,3169430302049200128,3.441976,0.2575971,-0.8224342,0.01427888,-101.3106,6.51105,16.4615
1237678620081979499,313.734891178417,2.49892505683721,50.5667790176314,-25.8744405770717,17.25679,14.98645,14.68921,15.69604,14.47953,0.01746618,0.007204089,0.01423118,0.01318717,0.01255235,0.4469908,0.2409469,0.1790494,0.3482922,0.1331798,3169416833031759872,1.719852,0.08786877,-1.775392,0.05397904,-71.2434,1.657531,72.93005
1237678620082045120,313.895166437183,2.61726255363127,50.7726090707707,-25.9476833272965,18.80521,16.79354,16.51174,17.40192,16.37249,0.02450261,0.008674766,0.01432174,0.01225016,0.01531193,0.4364809,0.2352817,0.1748395,0.340103,0.1300485,3169583683921274880,2.974731,0.1337134,-1.176196,0.06026218,-99.39734,2.166693,39.69063
1237678825166012518,313.296689280597,3.2055162478518,50.9740533886863,-25.1289924981728,18.34717,16.21114,15.92988,16.8299,15.77664,0.02602976,0.007432165,0.01204882,0.01177053,0.01532546,0.4237397,0.2284136,0.1697358,0.3301751,0.1262522,3169567466124765184,3.390877,0.06453905,-0.9040306,0.04116348,-103.5343,1.364005,54.48629
1237678877244850750,317.973815576093,9.09444236068568,59.2581775091305,-25.6847246556089,19.95672,18.51269,18.35121,18.95642,18.27846,0.03606799,0.01113395,0.01235612,0.01154113,0.02750388,0.4818787,0.259753,0.1930243,0.3754766,0.1435746,819712623942592512,2.476309,0.8270648,-1.699502,0.06190906,-156.5511,10.21016,11.01221
1237662962243338954,352.913554837661,46.6080456534029,108.949788039255,-14.0861770680601,18.08657,16.26113,16.04912,16.8345,15.93752,0.01854499,0.007777093,0.009909646,0.01114727,0.01459913,0.713958,0.3848535,0.2859874,0.5563112,0.2127221,2124667736553449472,2.252758,0.8936327,-0.452588,0.25,3.291949,1.164237,49.57085
1237662962243535391,353.097106296599,46.1860705750757,108.938065300826,-14.526584234311,19.9192,17.65965,17.37616,18.33158,17.23895,0.03603975,0.006831583,0.00763447,0.01100874,0.01781392,0.6022199,0.324622,0.2412289,0.4692457,0.17943,2123542661246773248,3.422299,0.0929336,-0.6118672,0.05279301,-75.96031,2.771281,22.54688
1237662962243994002,353.76904543343,45.2798273230642,109.112734325498,-15.5329530580962,17.51321,15.58219,15.27931,16.17897,15.17606,0.01961251,0.01647529,0.01836895,0.01645618,0.0242997,0.5631956,0.3035862,0.2255971,0.4388382,0.1678028,2123527268083984384,2.657357,0.12952,-1.547547,0.03544112,-129.0424,1.869615,46.26176
1237662962244059440,353.801073177381,45.132491088365,109.088874134376,-15.6802252987114,18.28286,16.47314,16.16508,17.06568,16.01624,0.02222933,0.007197824,0.01141035,0.0120512,0.01594359,0.5948685,0.3206593,0.2382842,0.4635175,0.1772397,2123514623700264960,3.093452,0.1711035,-2.410421,0.0415726,-323.0792,3.376867,36.59298
1237662962244780071,354.418453960382,43.6216141479741,109.058083749383,-17.2539349712037,17.92829,15.99146,15.70875,16.62764,15.5654,0.02026756,0.009291548,0.01311745,0.01454263,0.01962271,0.5194225,0.2799907,0.2080631,0.4047305,0.1547607,2121289486892558336,1.492651,0.4429749,-2.052478,0.02100623,-49.67663,2.687281,40.48062
1237662962245043067,354.507011344454,42.8974685031205,108.898853238059,-17.9649299381328,21.54325,17.31112,16.74923,18.68757,16.42398,0.1183904,0.0117574,0.01146202,0.01719663,0.018815,0.5590284,0.3013399,0.2239279,0.4355911,0.1665612,2121281515433256960,3.424802,0.2704179,-0.3168556,0.082853,14.51182,2.234792,22.95383
1237662962245173309,354.769023034597,42.753104676957,109.047680100725,-18.1592209555789,18.30542,16.97437,17.00194,16.98237,17.0129,0.01860186,0.01186952,0.009838575,0.01949934,0.01672232,0.5967266,0.3216609,0.2390285,0.4649653,0.1777933,2121269420805351424,3.10889,0.1404695,-1.413616,0.035,-155.1521,3.774826,30.36762
1237662962245370634,354.987333220541,42.2242167277086,109.048644516065,-18.7120660471756,19.40609,17.37857,17.05648,18.07094,16.88605,0.02826834,0.01203486,0.0106791,0.01405958,0.01384764,0.659779,0.3556487,0.2642851,0.5140952,0.1965796,2121273543973955584,2.565944,0.1157387,-1.96569,0.04738007,-406.0977,5.438653,22.1508
1237662962245501634,354.897303275086,41.936649146319,108.893157700979,-18.9680061539014,22.44725,18.81706,18.12376,20.23348,17.72822,0.2553988,0.03409852,0.02601022,0.07050429,0.03021022,0.5538744,0.2985617,0.2218633,0.4315752,0.1650256,2122402742449235968,2.612813,0.07702436,-0.2746249,0.07921531,-56.29849,4.045073,11.47335
1237662962246549621,355.84439047244,39.7005989117308,108.946473619739,-21.3155428917732,18.7114,16.03904,15.6402,16.92043,15.37473,0.02425402,0.0128399,0.01080924,0.01651087,0.01793661,0.4376837,0.23593,0.1753213,0.3410402,0.1304068,2119038512283019264,3.216153,0.1739562,-0.7021852,0.1239348,-52.39718,1.421536,39.80648
1237662962246746264,356.180614518022,39.2897908242185,109.092003137999,-21.7821896191342,18.51117,15.06986,14.71946,16.03892,14.47912,0.01982125,0.01229064,0.01064888,0.01778812,0.0221816,0.4620241,0.2490505,0.1850712,0.3600061,0.137659,2119018171317905408,2.280655,0.2547713,-0.0116336,0.02503595,-55.95533,0.9384289,47.66015
1237662962247139828,356.384009926096,38.2982725172692,108.962706386664,-22.7791481289295,20.83708,19.12394,18.90626,19.62869,18.84343,0.06504437,0.01487164,0.01600444,0.01953729,0.03840037,0.6828277,0.368073,0.2735177,0.5320547,0.2034469,2120149019178067968,3.329884,0.4280857,-0.9672203,0.06246752,-25.49082,9.458268,11.95365
1237662962247663931,356.864610574177,37.2807430290495,109.060594164025,-23.8615199567598,20.212,18.93495,18.7737,19.31291,18.63812,0.04256215,0.01525161,0.01714765,0.02229494,0.03498345,0.6340312,0.3417696,0.2539715,0.4940329,0.1889081,2117909313824516096,2.55114,0.4515083,-2.601086,0.1605337,-294.9232,8.021978,15.38004
1237662962247795028,356.940933889383,36.9868646763176,109.038600559653,-24.1609585202978,20.15703,18.24566,18.06646,18.8408,17.89158,0.03977851,0.01215376,0.02042769,0.01637439,0.02871327,0.5582786,0.3009357,0.2236275,0.4350069,0.1663378,2117911787725678592,3.211253,0.06961448,-1.120656,0.04815092,-207.7791,3.490857,21.71785
1237662962247926120,356.942261192048,36.5493061967409,108.911001477256,-24.5827999235061,17.96683,15.81601,15.49743,16.50957,15.33435,0.01665553,0.01489838,0.01020528,0.01560464,0.01777867,0.4728682,0.254896,0.189415,0.3684557,0.14089,2116800456364681216,2.505018,0.1120537,-1.378839,0.01065656,-63.20042,1.84629,40.596
1237662962780471718,353.840537077087,46.2338661595141,109.45935091599,-14.6381470462277,17.92944,15.58386,15.23531,16.33782,15.05022,0.02347819,0.008619037,0.01438223,0.0138662,0.01353509,0.712566,0.3841032,0.2854298,0.5552266,0.2123074,2123567950014212096,2.681491,0.1060671,-1.24346,0.04362164,-79.44927,1.358927,47.11929
1237662962780537515,354.041968495537,46.0604462736401,109.543576515027,-14.8453065363009,17.92833,16.4171,16.23842,16.85951,16.19341,0.01918275,0.008775432,0.006346037,0.009003436,0.0150567,0.6258619,0.337366,0.2506991,0.4876674,0.1864741,2123511874921195520,3.461757,0.2354865,-1.485465,0.04542259,-323.4362,2.827096,38.56868
1237662962781061629,354.497529939625,44.937339822202,109.517235538111,-16.0126428766999,18.63196,16.30203,16.05798,17.00181,15.8764,0.02072068,0.009117875,0.01083217,0.01521315,0.01404562,0.6240618,0.3363957,0.249978,0.4862647,0.1859377,2123482462985152512,3.463838,0.07866623,-0.5495836,0.03341689,-56.7832,1.555609,37.62659
1237662962781126712,354.366624296519,44.8462487550246,109.397220093237,-16.0725964896805,18.94139,17.51574,17.36139,17.92336,17.25777,0.0229088,0.009907581,0.01084578,0.01512502,0.01690434,0.591289,0.3187298,0.2368504,0.4607283,0.1761732,2123504178339801088,2.676077,0.7569379,-1.786623,0.01227566,-302.3779,5.049316,24.17795
1237662962781192283,354.622541704549,44.6394106887338,109.5153635165,-16.3234971729425,19.03487,17.01007,16.63845,17.62696,16.50317,0.02576821,0.01715549,0.02080886,0.01592829,0.02821564,0.6116444,0.3297022,0.2450041,0.4765892,0.182238,2123504728095614976,3.213104,0.1964962,-1.636874,0.05314506,-237.657,3.870288,31.03918
1237662962781585872,354.955689041879,43.7516673732685,109.486885226043,-17.2424063828584,17.15364,15.37256,15.13838,15.96791,15.0041,0.01712311,0.009115855,0.01039456,0.01182289,0.0144906,0.472423,0.254656,0.1892367,0.3681088,0.1407573,2121312851514648576,3.333632,0.01281398,-1.71379,0.01744031,-349.8281,1.949504,47.64328
1237662962781651181,354.979044963375,43.6422158441242,109.471001367362,-17.3521097381945,19.00083,17.57713,17.44374,17.89657,17.38884,0.02924187,0.009445051,0.0110605,0.01334845,0.01959263,0.4956458,0.267174,0.1985389,0.3862039,0.1476765,2121313401270462464,3.468221,0.03108214,-0.8670239,0.02975898,-24.50056,3.607174,23.83707
1237662962782175416,355.347030392113,42.5087612694317,109.403103795295,-18.5152059748593,18.64646,16.4642,16.15344,17.18861,15.97132,0.02463726,0.01178943,0.01128402,0.01018195,0.02083291,0.6412781,0.345676,0.2568744,0.4996796,0.1910673,2121256776421632000,2.297791,0.1110051,-1.903544,0.02969214,-126.3061,3.202533,34.189
1237662962782241648,355.45350667048,42.3108260730576,109.423847590682,-18.7272730225986,21.39861,19.47166,19.31173,20.01108,19.37816,0.1161766,0.2395023,0.3702938,0.1106084,0.5616229,0.705516,0.3803029,0.2826059,0.5497333,0.2102068,2122381027094587392,3.249614,0.7149798,-1.43405,0.0873,-46.10287,7.410724,11.29488
1237662962782502934,355.556526005006,41.829560927032,109.35860584572,-19.2106550226309,16.97525,15.4919,15.48101,15.63266,15.44544,0.01793233,0.009747123,0.01475628,0.01487649,0.01638502,0.6517665,0.3513297,0.2610756,0.5078521,0.1941923,2121255402032097280,3.079822,0.48078,-1.606026,0.1031383,-114.4691,2.810754,41.44605
1237662962783158613,356.251861091951,40.423021709161,109.480988277789,-20.7071224021157,21.0089,18.88982,18.64044,19.60616,18.54219,0.07676613,0.02670167,0.03685762,0.02294815,0.06284738,0.4986998,0.2688203,0.1997623,0.3885835,0.1485864,2120160289172252672,3.407823,0.3758698,-1.621397,0.09715792,-160.5404,5.11488,13.87042
1237662962783289430,356.274533109976,40.0819835892996,109.399508061405,-21.0400046064446,18.58451,17.22137,17.067,17.56984,16.99057,0.02221365,0.01046821,0.01359571,0.01566313,0.02556502,0.4545934,0.245045,0.1820947,0.3542161,0.135445,2119036313259763712,3.497655,0.1108536,-1.583061,0.08008971,-463.0808,4.402157,27.85758
1237662962783551558,356.521223944985,39.5188600254663,109.431693026057,-21.6334100770384,18.16195,15.37369,15.04163,16.16259,14.87303,0.01912706,0.01124878,0.0127713,0.01598307,0.01581848,0.4866667,0.2623339,0.1949422,0.3792074,0.1450012,2119075345922549760,1.614677,0.376508,-1.221688,0.06728292,-87.94834,1.16618,46.92434
1237662962783551993,356.60653774498,39.4914193276213,109.491979907493,-21.6775283119651,19.1786,16.90687,16.61079,17.57457,16.47124,0.02603939,0.01154918,0.01303624,0.0163388,0.01688755,0.5068561,0.2732169,0.2030294,0.3949389,0.1510166,2119070672998131712,3.210677,0.05414364,-0.5738805,0.05035211,-49.43826,1.871114,30.99312
1237662962783879535,356.769113620489,38.8089211850397,109.426171684337,-22.3688878662907,20.6213,19.3509,19.1348,19.6474,19.06205,0.05783294,0.01688781,0.02085208,0.01944623,0.0410716,0.4814976,0.2595475,0.1928716,0.3751796,0.1434611,2120132801381558272,3.085651,0.507405,-1.422163,0.0443,-31.00153,11.23234,11.31003
1237662962784010742,356.845795514969,38.4642029521159,109.389231239189,-22.7171043110805,20.41121,18.98617,18.67866,19.32137,18.63062,0.05074011,0.01945121,0.01699326,0.01967083,0.03154648,0.7216215,0.3889845,0.2890572,0.5622826,0.2150054,2120125379678070784,3.325468,0.4882753,-1.262325,0.06747761,48.86712,8.531102,14.77333
1237678877245374708,319.184068805383,9.35991332421318,60.285967051231,-26.4881289370916,17.84898,15.584,15.19024,16.16105,15.06356,0.01603899,0.002256779,0.007899536,0.01195568,0.01461535,0.4162823,0.2243937,0.1667486,0.3243643,0.1240303,820849518093297664,2.96313,0.1140402,-0.8460548,0.08245043,-228.9969,1.987435,36.31723
1237678877785194656,325.942266154461,10.8139564774988,66.3248889969454,-30.7678643940334,24.63462,17.27382,16.30964,18.86828,15.88499,0.7916597,0.1748018,0.07183031,0.643335,0.06590917,0.3378474,0.182114,0.1353302,0.2632484,0.1006608,824179659791951872,3.495271,0.03612852,-0.5971437,0.06091447,-10.9931,1.878968,37.96761
1237680090570948931,326.549538428799,12.6157474295696,68.3474405514818,-30.021779125469,19.92596,18.18852,17.95373,18.71486,17.85913,0.04229992,0.01429312,0.01752077,0.01920354,0.02212985,0.4503773,0.2427724,0.1804059,0.350931,0.1341889,825380326254602240,3.44442,0.2268584,-0.6713898,0.08931714,-49.42878,4.734324,15.40143
1237671068455928146,21.1188868126688,40.3423282187322,129.718388589708,-22.0935610059668,18.13816,15.3655,15.14929,16.11025,14.8254,0.02279397,0.01257064,0.002662346,0.01631263,0.02269121,0.3038392,0.1637822,0.1217077,0.2367495,0.09052818,2300346606806919168,1.84965,0.09705881,-0.912349,0.05511463,-61.94301,1.174785,47.63377
1237671068992012311,20.2945606892064,38.5227894802174,129.293594753685,-23.9812054279093,19.25667,17.58553,17.36221,18.11283,17.22836,0.02483032,0.01756185,0.01509736,0.01328515,0.02527686,0.2218786,0.1196019,0.08887707,0.1728863,0.0661082,2299151987876325376,2.831882,0.1274367,-1.845539,0.05644738,-278.4091,5.310981,21.56512
1237671068992012539,20.1516625592978,38.6457737133192,129.15555536487,-23.8731218044357,19.92182,17.77657,17.48805,18.43233,17.37873,0.03297901,0.0176888,0.01519254,0.01359789,0.0258401,0.2400629,0.129404,0.09616107,0.1870554,0.07152617,2299160783969347584,1.872201,0.09655581,-2.036138,0.04133457,-101.3374,5.604142,19.43335
1237671068992077946,20.0904769486326,38.719479869175,129.093823410146,-23.8058492938309,18.22762,16.62126,16.39246,17.11304,16.2867,0.01918224,0.01457202,0.01277346,0.01110537,0.01750352,0.2337058,0.1259773,0.09361462,0.182102,0.06963208,2299163257870510080,2.744465,0.07334481,-2.339632,0.04049633,-71.29903,3.489813,35.00723
1237671068992078011,20.139862789561,38.7646683249202,129.129532675785,-23.7562715359303,18.47348,15.79369,15.49605,16.53489,15.35301,0.02033983,0.01444983,0.01260405,0.01093789,0.0168536,0.2330271,0.1256115,0.09334279,0.1815732,0.06942989,2299163807626323968,2.427755,0.06677271,-0.4664795,0.04553738,-124.1196,1.230662,43.82323
1237671068992471092,20.4303228912148,39.579935280274,129.261620716006,-22.9192192907523,18.13164,16.16046,15.90322,16.76801,15.77721,0.02338963,0.01937536,0.02085629,0.02037388,0.02369099,0.2244571,0.1209919,0.08990992,0.1748955,0.06687646,2299189646149576704,2.996942,0.08584561,-1.375683,0.02629582,-277.7531,3.205566,40.54215
1237671068992602431,20.3842118660092,39.9645182045476,129.17065568489,-22.5422294972227,19.36987,17.09206,16.81912,17.75901,16.62366,0.02706872,0.00949784,0.01414952,0.01678489,0.01859562,0.2417799,0.1303296,0.09684884,0.1883933,0.07203775,2300319393894131712,2.146728,0.07083797,-1.409573,0.03471583,-119.0152,2.894305,26.65825
1237671068992602814,20.5087227249234,39.9870198558955,129.27001258187,-22.5077729001228,19.64869,17.66352,17.38152,18.23932,17.25221,0.03037187,0.009893185,0.01447759,0.01708215,0.02018464,0.2346013,0.12646,0.09397335,0.1827998,0.06989891,2300332038277851136,2.427511,0.2990094,-1.303986,0.09403443,-61.53809,3.619076,20.31119
1237671069528883281,19.7745755598995,38.5814127717411,128.844040963,-23.9724904183212,17.66859,15.7681,15.55285,16.32323,15.41432,0.01911595,0.01227476,0.01504286,0.01835637,0.02072789,0.1912573,0.1030958,0.07661121,0.1490264,0.05698467,2299174527864694784,2.941242,0.1345952,-1.325316,0.05410459,-315.284,1.722111,43.74041
1237671069529014749,19.8431618861678,39.0091265583613,128.847060233657,-23.5414574678539,16.88192,14.66759,14.53551,15.33561,14.23758,0.02534957,0.0126587,0.001532687,0.01596118,0.01581532,0.2069457,0.1115525,0.08289545,0.1612507,0.06165898,2299182224446089216,2.249999,0.08806357,-1.497623,0.04746718,-85.78509,1.448567,51.88132
1237671069529080063,19.7443040901736,39.1330224777907,128.74812964844,-23.427405951902,18.94105,17.69293,17.58964,18.02918,17.56014,0.02889524,0.01636802,0.01855506,0.01612345,0.02049604,0.218676,0.1178756,0.0875942,0.1703908,0.06515399,2299182499323996160,3.199825,0.1428348,-1.682436,0.04900441,-287.6773,6.131017,20.9626
1237671069529145558,19.8710485736127,39.2729540038842,128.836496826864,-23.2769221381603,18.02429,15.44071,15.17467,16.1409,14.97709,0.02161955,0.01422639,0.01456777,0.01639584,0.01517228,0.2259037,0.1217716,0.09048938,0.1760226,0.06730747,2299183873713530880,3.194089,0.06620154,-0.5322071,0.01896399,-60.97364,1.007507,47.57289
1237671069529408243,19.7511844001618,39.9038777657939,128.656687276889,-22.6611374912851,19.7558,17.47177,17.2229,18.1188,17.10017,0.03621434,0.01179961,0.0113842,0.01899322,0.01727084,0.2311924,0.1246225,0.09260786,0.1801436,0.06888323,2300309223411574784,3.208803,0.1668373,-0.8270062,0.05375805,-104.564,2.433898,22.9167
1237671069529604118,19.8561606859418,40.2413789510818,128.700499072307,-22.3165772789746,17.72235,14.84893,14.54325,15.64719,14.38407,0.0221343,0.01142712,0.01191093,0.01658821,0.01892537,0.205696,0.1108788,0.08239485,0.1602769,0.06128664,2300307299266226176,2.855506,0.09528079,-0.2430585,0.04135817,-53.12778,1.033947,50.36073
1237671069529669946,20.0435447010803,40.4721725122493,128.824053917645,-22.0704722973653,18.42196,16.32339,16.09178,16.91852,15.97193,0.02653561,0.01091801,0.01216844,0.01648706,0.02043395,0.2036116,0.1097553,0.08155993,0.1586528,0.0606656,2300305649998784512,3.087039,0.1338855,-0.7476524,0.02441832,-15.46328,2.124007,36.61763
1237678583038148774,25.0845037275453,22.6759607630211,137.453770335088,-38.8128585373227,19.35286,16.63245,16.27884,17.54397,16.10502,0.0346617,0.02000342,0.01453606,0.02200294,0.01766695,0.4800206,0.2587514,0.19228,0.3740288,0.143021,2301364754171586560,1.932448,0.08995645,-1.30648,0.01386082,-193.1768,1.952213,37.181
1237678583038410909,25.7579331592076,22.6292597318011,138.24067513083,-38.7038308719584,19.00567,17.57438,17.41997,18.00046,17.29571,0.02871042,0.01366979,0.02240282,0.01864838,0.02765393,0.4333052,0.2335698,0.1735674,0.3376285,0.1291023,2301341664427403264,3.209029,0.1331879,-1.646761,0.04177436,-28.5655,6.043971,23.19522
1237678583040966707,31.8874431073062,21.5807605145776,145.535572054474,-37.9273680510573,19.05308,17.68156,17.45388,18.05396,17.4168,0.02543171,0.01774692,0.01507776,0.020733,0.02063225,0.5406329,0.291424,0.2165593,0.4212575,0.1610803,2303649539334105088,3.309775,0.2235703,-1.842956,0.046411,-182.7415,5.742296,22.30515
